states,solutions,paths,times,num_nodes_generated
<environments.cube2.Cube2State object at 0x7f72adaff8c0>,"[0, 6, 4, 8, 4, 1, 5, 10, 5, 8]","[<environments.cube2.Cube2State object at 0x7f72adaff8c0>, <environments.cube2.Cube2State object at 0x7f72ad2eb870>, <environments.cube2.Cube2State object at 0x7f72ad2eb9b0>, <environments.cube2.Cube2State object at 0x7f72ad2ebaf0>, <environments.cube2.Cube2State object at 0x7f72ad2ebc30>, <environments.cube2.Cube2State object at 0x7f72ad2ebd70>, <environments.cube2.Cube2State object at 0x7f72ad2ebeb0>, <environments.cube2.Cube2State object at 0x7f72ad2ef050>, <environments.cube2.Cube2State object at 0x7f72ad2ef190>, <environments.cube2.Cube2State object at 0x7f72ad2ef2d0>, <environments.cube2.Cube2State object at 0x7f72ad2ef410>]",22.716713428497314,811092
<environments.cube2.Cube2State object at 0x7f72adaffa00>,"[2, 9, 9, 7, 2, 10, 5, 8]","[<environments.cube2.Cube2State object at 0x7f72adaffa00>, <environments.cube2.Cube2State object at 0x7f72ad2ef5a0>, <environments.cube2.Cube2State object at 0x7f72ad2ef6e0>, <environments.cube2.Cube2State object at 0x7f72ad2ef820>, <environments.cube2.Cube2State object at 0x7f72ad2ef960>, <environments.cube2.Cube2State object at 0x7f72ad2efaa0>, <environments.cube2.Cube2State object at 0x7f72ad2efbe0>, <environments.cube2.Cube2State object at 0x7f72ad2efd20>, <environments.cube2.Cube2State object at 0x7f72ad2efe60>]",20.20488429069519,571092
<environments.cube2.Cube2State object at 0x7f72adaffb40>,"[0, 0, 7, 5, 11, 6, 9, 3, 1, 7, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adaffb40>, <environments.cube2.Cube2State object at 0x7f72ad2f2050>, <environments.cube2.Cube2State object at 0x7f72ad2f2190>, <environments.cube2.Cube2State object at 0x7f72ad2f22d0>, <environments.cube2.Cube2State object at 0x7f72ad2f2410>, <environments.cube2.Cube2State object at 0x7f72ad2f2550>, <environments.cube2.Cube2State object at 0x7f72ad2f2690>, <environments.cube2.Cube2State object at 0x7f72ad2f27d0>, <environments.cube2.Cube2State object at 0x7f72ad2f2910>, <environments.cube2.Cube2State object at 0x7f72ad2f2a50>, <environments.cube2.Cube2State object at 0x7f72ad2f2b90>, <environments.cube2.Cube2State object at 0x7f72ad2f2cd0>, <environments.cube2.Cube2State object at 0x7f72ad2f2e10>]",30.325252771377563,1051092
<environments.cube2.Cube2State object at 0x7f72adaffc80>,"[8, 3, 9, 9, 3, 10, 4, 1, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adaffc80>, <environments.cube2.Cube2State object at 0x7f72ad2f2fa0>, <environments.cube2.Cube2State object at 0x7f72ad2f4140>, <environments.cube2.Cube2State object at 0x7f72ad2f4280>, <environments.cube2.Cube2State object at 0x7f72ad2f43c0>, <environments.cube2.Cube2State object at 0x7f72ad2f4500>, <environments.cube2.Cube2State object at 0x7f72ad2f4640>, <environments.cube2.Cube2State object at 0x7f72ad2f4780>, <environments.cube2.Cube2State object at 0x7f72ad2f48c0>, <environments.cube2.Cube2State object at 0x7f72ad2f4a00>, <environments.cube2.Cube2State object at 0x7f72ad2f4b40>]",25.14292812347412,811092
<environments.cube2.Cube2State object at 0x7f72adaffdc0>,"[4, 1, 8, 7, 2, 4, 9, 2, 5, 11, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adaffdc0>, <environments.cube2.Cube2State object at 0x7f72ad2f4cd0>, <environments.cube2.Cube2State object at 0x7f72ad2f4e10>, <environments.cube2.Cube2State object at 0x7f72ad2f4f50>, <environments.cube2.Cube2State object at 0x7f72ad2f80f0>, <environments.cube2.Cube2State object at 0x7f72ad2f8230>, <environments.cube2.Cube2State object at 0x7f72ad2f8370>, <environments.cube2.Cube2State object at 0x7f72ad2f84b0>, <environments.cube2.Cube2State object at 0x7f72ad2f85f0>, <environments.cube2.Cube2State object at 0x7f72ad2f8730>, <environments.cube2.Cube2State object at 0x7f72ad2f8870>, <environments.cube2.Cube2State object at 0x7f72ad2f89b0>, <environments.cube2.Cube2State object at 0x7f72ad2f8af0>]",31.245416164398193,1051092
<environments.cube2.Cube2State object at 0x7f72adafff00>,"[7, 7, 8, 2, 6, 0, 2, 7, 0, 4]","[<environments.cube2.Cube2State object at 0x7f72adafff00>, <environments.cube2.Cube2State object at 0x7f72ad2f8c80>, <environments.cube2.Cube2State object at 0x7f72ad2f8dc0>, <environments.cube2.Cube2State object at 0x7f72ad2f8f00>, <environments.cube2.Cube2State object at 0x7f72ad2f90a0>, <environments.cube2.Cube2State object at 0x7f72ad2f91e0>, <environments.cube2.Cube2State object at 0x7f72ad2f9320>, <environments.cube2.Cube2State object at 0x7f72ad2f9460>, <environments.cube2.Cube2State object at 0x7f72ad2f95a0>, <environments.cube2.Cube2State object at 0x7f72ad2f96e0>, <environments.cube2.Cube2State object at 0x7f72ad2f9820>]",23.271193027496338,811092
<environments.cube2.Cube2State object at 0x7f72adb030a0>,"[5, 3, 4, 2, 11, 1, 10, 8, 6, 10, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adb030a0>, <environments.cube2.Cube2State object at 0x7f72ad2f99b0>, <environments.cube2.Cube2State object at 0x7f72ad2f9af0>, <environments.cube2.Cube2State object at 0x7f72ad2f9c30>, <environments.cube2.Cube2State object at 0x7f72ad2f9d70>, <environments.cube2.Cube2State object at 0x7f72ad2f9eb0>, <environments.cube2.Cube2State object at 0x7f72ad2fd050>, <environments.cube2.Cube2State object at 0x7f72ad2fd190>, <environments.cube2.Cube2State object at 0x7f72ad2fd2d0>, <environments.cube2.Cube2State object at 0x7f72ad2fd410>, <environments.cube2.Cube2State object at 0x7f72ad2fd550>, <environments.cube2.Cube2State object at 0x7f72ad2fd690>, <environments.cube2.Cube2State object at 0x7f72ad2fd7d0>]",32.393094301223755,1051092
<environments.cube2.Cube2State object at 0x7f72adb031e0>,"[11, 0, 11, 4, 3, 3, 10, 1, 4, 1, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb031e0>, <environments.cube2.Cube2State object at 0x7f72ad2fd960>, <environments.cube2.Cube2State object at 0x7f72ad2fdaa0>, <environments.cube2.Cube2State object at 0x7f72ad2fdbe0>, <environments.cube2.Cube2State object at 0x7f72ad2fdd20>, <environments.cube2.Cube2State object at 0x7f72ad2fde60>, <environments.cube2.Cube2State object at 0x7f72ad2fdfa0>, <environments.cube2.Cube2State object at 0x7f72ad2ff140>, <environments.cube2.Cube2State object at 0x7f72ad2ff280>, <environments.cube2.Cube2State object at 0x7f72ad2ff3c0>, <environments.cube2.Cube2State object at 0x7f72ad2ff500>, <environments.cube2.Cube2State object at 0x7f72ad2ff640>, <environments.cube2.Cube2State object at 0x7f72ad2ff780>]",30.5115327835083,1051092
<environments.cube2.Cube2State object at 0x7f72adb03320>,"[1, 9, 6, 4, 8, 6, 10, 3]","[<environments.cube2.Cube2State object at 0x7f72adb03320>, <environments.cube2.Cube2State object at 0x7f72ad2ff910>, <environments.cube2.Cube2State object at 0x7f72ad2ffa50>, <environments.cube2.Cube2State object at 0x7f72ad2ffb90>, <environments.cube2.Cube2State object at 0x7f72ad2ffcd0>, <environments.cube2.Cube2State object at 0x7f72ad2ffe10>, <environments.cube2.Cube2State object at 0x7f72ad2fff50>, <environments.cube2.Cube2State object at 0x7f72ad2830f0>, <environments.cube2.Cube2State object at 0x7f72ad283230>]",19.482916593551636,571092
<environments.cube2.Cube2State object at 0x7f72adb03460>,"[9, 4, 9, 5, 7, 2, 9, 1, 10, 3]","[<environments.cube2.Cube2State object at 0x7f72adb03460>, <environments.cube2.Cube2State object at 0x7f72ad2833c0>, <environments.cube2.Cube2State object at 0x7f72ad283500>, <environments.cube2.Cube2State object at 0x7f72ad283640>, <environments.cube2.Cube2State object at 0x7f72ad283780>, <environments.cube2.Cube2State object at 0x7f72ad2838c0>, <environments.cube2.Cube2State object at 0x7f72ad283a00>, <environments.cube2.Cube2State object at 0x7f72ad283b40>, <environments.cube2.Cube2State object at 0x7f72ad283c80>, <environments.cube2.Cube2State object at 0x7f72ad283dc0>, <environments.cube2.Cube2State object at 0x7f72ad283f00>]",26.009498596191406,811092
<environments.cube2.Cube2State object at 0x7f72adb035a0>,"[5, 2, 5, 0, 9, 5, 1, 8]","[<environments.cube2.Cube2State object at 0x7f72adb035a0>, <environments.cube2.Cube2State object at 0x7f72ad2870f0>, <environments.cube2.Cube2State object at 0x7f72ad287230>, <environments.cube2.Cube2State object at 0x7f72ad287370>, <environments.cube2.Cube2State object at 0x7f72ad2874b0>, <environments.cube2.Cube2State object at 0x7f72ad2875f0>, <environments.cube2.Cube2State object at 0x7f72ad287730>, <environments.cube2.Cube2State object at 0x7f72ad287870>, <environments.cube2.Cube2State object at 0x7f72ad2879b0>]",16.67724585533142,571092
<environments.cube2.Cube2State object at 0x7f72adb036e0>,"[10, 7, 5, 3, 4, 3, 8, 7, 8, 4, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adb036e0>, <environments.cube2.Cube2State object at 0x7f72ad287b40>, <environments.cube2.Cube2State object at 0x7f72ad287c80>, <environments.cube2.Cube2State object at 0x7f72ad287dc0>, <environments.cube2.Cube2State object at 0x7f72ad287f00>, <environments.cube2.Cube2State object at 0x7f72ad2880a0>, <environments.cube2.Cube2State object at 0x7f72ad2881e0>, <environments.cube2.Cube2State object at 0x7f72ad288320>, <environments.cube2.Cube2State object at 0x7f72ad288460>, <environments.cube2.Cube2State object at 0x7f72ad2885a0>, <environments.cube2.Cube2State object at 0x7f72ad2886e0>, <environments.cube2.Cube2State object at 0x7f72ad288820>, <environments.cube2.Cube2State object at 0x7f72ad288960>]",32.170469760894775,1051092
<environments.cube2.Cube2State object at 0x7f72adb03820>,"[9, 1, 5, 2, 4, 10, 3, 9]","[<environments.cube2.Cube2State object at 0x7f72adb03820>, <environments.cube2.Cube2State object at 0x7f72ad288af0>, <environments.cube2.Cube2State object at 0x7f72ad288c30>, <environments.cube2.Cube2State object at 0x7f72ad288d70>, <environments.cube2.Cube2State object at 0x7f72ad288eb0>, <environments.cube2.Cube2State object at 0x7f72ad28c050>, <environments.cube2.Cube2State object at 0x7f72ad28c190>, <environments.cube2.Cube2State object at 0x7f72ad28c2d0>, <environments.cube2.Cube2State object at 0x7f72ad28c410>]",15.56485104560852,571092
<environments.cube2.Cube2State object at 0x7f72adb03960>,"[11, 1, 6, 0, 2, 7, 0, 7, 5, 3]","[<environments.cube2.Cube2State object at 0x7f72adb03960>, <environments.cube2.Cube2State object at 0x7f72ad28c5a0>, <environments.cube2.Cube2State object at 0x7f72ad28c6e0>, <environments.cube2.Cube2State object at 0x7f72ad28c820>, <environments.cube2.Cube2State object at 0x7f72ad28c960>, <environments.cube2.Cube2State object at 0x7f72ad28caa0>, <environments.cube2.Cube2State object at 0x7f72ad28cbe0>, <environments.cube2.Cube2State object at 0x7f72ad28cd20>, <environments.cube2.Cube2State object at 0x7f72ad28ce60>, <environments.cube2.Cube2State object at 0x7f72ad28cfa0>, <environments.cube2.Cube2State object at 0x7f72ad28d140>]",24.887015342712402,811092
<environments.cube2.Cube2State object at 0x7f72adb03aa0>,"[2, 11, 9, 6, 8, 2, 7, 10, 5, 3]","[<environments.cube2.Cube2State object at 0x7f72adb03aa0>, <environments.cube2.Cube2State object at 0x7f72ad28d2d0>, <environments.cube2.Cube2State object at 0x7f72ad28d410>, <environments.cube2.Cube2State object at 0x7f72ad28d550>, <environments.cube2.Cube2State object at 0x7f72ad28d690>, <environments.cube2.Cube2State object at 0x7f72ad28d7d0>, <environments.cube2.Cube2State object at 0x7f72ad28d910>, <environments.cube2.Cube2State object at 0x7f72ad28da50>, <environments.cube2.Cube2State object at 0x7f72ad28db90>, <environments.cube2.Cube2State object at 0x7f72ad28dcd0>, <environments.cube2.Cube2State object at 0x7f72ad28de10>]",25.071897506713867,811092
<environments.cube2.Cube2State object at 0x7f72adb03be0>,"[0, 6, 9, 4, 6, 1, 6, 1, 5, 7, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adb03be0>, <environments.cube2.Cube2State object at 0x7f72ad28dfa0>, <environments.cube2.Cube2State object at 0x7f72ad291140>, <environments.cube2.Cube2State object at 0x7f72ad291280>, <environments.cube2.Cube2State object at 0x7f72ad2913c0>, <environments.cube2.Cube2State object at 0x7f72ad291500>, <environments.cube2.Cube2State object at 0x7f72ad291640>, <environments.cube2.Cube2State object at 0x7f72ad291780>, <environments.cube2.Cube2State object at 0x7f72ad2918c0>, <environments.cube2.Cube2State object at 0x7f72ad291a00>, <environments.cube2.Cube2State object at 0x7f72ad291b40>, <environments.cube2.Cube2State object at 0x7f72ad291c80>, <environments.cube2.Cube2State object at 0x7f72ad291dc0>]",29.627549648284912,1051092
<environments.cube2.Cube2State object at 0x7f72adb03d20>,"[2, 8, 2, 5, 10, 1, 4, 2, 9, 3]","[<environments.cube2.Cube2State object at 0x7f72adb03d20>, <environments.cube2.Cube2State object at 0x7f72ad291f50>, <environments.cube2.Cube2State object at 0x7f72ad2920f0>, <environments.cube2.Cube2State object at 0x7f72ad292230>, <environments.cube2.Cube2State object at 0x7f72ad292370>, <environments.cube2.Cube2State object at 0x7f72ad2924b0>, <environments.cube2.Cube2State object at 0x7f72ad2925f0>, <environments.cube2.Cube2State object at 0x7f72ad292730>, <environments.cube2.Cube2State object at 0x7f72ad292870>, <environments.cube2.Cube2State object at 0x7f72ad2929b0>, <environments.cube2.Cube2State object at 0x7f72ad292af0>]",23.144232511520386,811092
<environments.cube2.Cube2State object at 0x7f72adb03e60>,"[2, 7, 8, 2, 4, 8, 1, 6, 8, 0]","[<environments.cube2.Cube2State object at 0x7f72adb03e60>, <environments.cube2.Cube2State object at 0x7f72ad292c80>, <environments.cube2.Cube2State object at 0x7f72ad292dc0>, <environments.cube2.Cube2State object at 0x7f72ad292f00>, <environments.cube2.Cube2State object at 0x7f72ad2970a0>, <environments.cube2.Cube2State object at 0x7f72ad2971e0>, <environments.cube2.Cube2State object at 0x7f72ad297320>, <environments.cube2.Cube2State object at 0x7f72ad297460>, <environments.cube2.Cube2State object at 0x7f72ad2975a0>, <environments.cube2.Cube2State object at 0x7f72ad2976e0>, <environments.cube2.Cube2State object at 0x7f72ad297820>]",26.354474782943726,811092
<environments.cube2.Cube2State object at 0x7f72adb03fa0>,"[8, 3, 8, 5, 8, 5, 1, 7, 10, 3]","[<environments.cube2.Cube2State object at 0x7f72adb03fa0>, <environments.cube2.Cube2State object at 0x7f72ad2979b0>, <environments.cube2.Cube2State object at 0x7f72ad297af0>, <environments.cube2.Cube2State object at 0x7f72ad297c30>, <environments.cube2.Cube2State object at 0x7f72ad297d70>, <environments.cube2.Cube2State object at 0x7f72ad297eb0>, <environments.cube2.Cube2State object at 0x7f72ad29a050>, <environments.cube2.Cube2State object at 0x7f72ad29a190>, <environments.cube2.Cube2State object at 0x7f72ad29a2d0>, <environments.cube2.Cube2State object at 0x7f72ad29a410>, <environments.cube2.Cube2State object at 0x7f72ad29a550>]",24.109283208847046,811092
<environments.cube2.Cube2State object at 0x7f72ada86140>,"[10, 2, 5, 2, 6, 9, 1, 4, 11, 9]","[<environments.cube2.Cube2State object at 0x7f72ada86140>, <environments.cube2.Cube2State object at 0x7f72ad29a6e0>, <environments.cube2.Cube2State object at 0x7f72ad29a820>, <environments.cube2.Cube2State object at 0x7f72ad29a960>, <environments.cube2.Cube2State object at 0x7f72ad29aaa0>, <environments.cube2.Cube2State object at 0x7f72ad29abe0>, <environments.cube2.Cube2State object at 0x7f72ad29ad20>, <environments.cube2.Cube2State object at 0x7f72ad29ae60>, <environments.cube2.Cube2State object at 0x7f72ad29afa0>, <environments.cube2.Cube2State object at 0x7f72ad29c140>, <environments.cube2.Cube2State object at 0x7f72ad29c280>]",24.389585733413696,811092
<environments.cube2.Cube2State object at 0x7f72ada86280>,"[0, 10, 3, 4, 9, 3, 10, 7, 3, 10, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72ada86280>, <environments.cube2.Cube2State object at 0x7f72ad29c410>, <environments.cube2.Cube2State object at 0x7f72ad29c550>, <environments.cube2.Cube2State object at 0x7f72ad29c690>, <environments.cube2.Cube2State object at 0x7f72ad29c7d0>, <environments.cube2.Cube2State object at 0x7f72ad29c910>, <environments.cube2.Cube2State object at 0x7f72ad29ca50>, <environments.cube2.Cube2State object at 0x7f72ad29cb90>, <environments.cube2.Cube2State object at 0x7f72ad29ccd0>, <environments.cube2.Cube2State object at 0x7f72ad29ce10>, <environments.cube2.Cube2State object at 0x7f72ad29cf50>, <environments.cube2.Cube2State object at 0x7f72ad29f0f0>, <environments.cube2.Cube2State object at 0x7f72ad29f230>]",31.42248249053955,1051092
<environments.cube2.Cube2State object at 0x7f72ada863c0>,"[11, 4, 11, 4, 4, 0, 8, 3, 1, 9, 6, 0]","[<environments.cube2.Cube2State object at 0x7f72ada863c0>, <environments.cube2.Cube2State object at 0x7f72ad29f3c0>, <environments.cube2.Cube2State object at 0x7f72ad29f500>, <environments.cube2.Cube2State object at 0x7f72ad29f640>, <environments.cube2.Cube2State object at 0x7f72ad29f780>, <environments.cube2.Cube2State object at 0x7f72ad29f8c0>, <environments.cube2.Cube2State object at 0x7f72ad29fa00>, <environments.cube2.Cube2State object at 0x7f72ad29fb40>, <environments.cube2.Cube2State object at 0x7f72ad29fc80>, <environments.cube2.Cube2State object at 0x7f72ad29fdc0>, <environments.cube2.Cube2State object at 0x7f72ad29ff00>, <environments.cube2.Cube2State object at 0x7f72ad2a10a0>, <environments.cube2.Cube2State object at 0x7f72ad2a11e0>]",30.935272693634033,1051092
<environments.cube2.Cube2State object at 0x7f72ada86500>,"[5, 10, 5, 10, 6, 0, 6, 6, 10, 3]","[<environments.cube2.Cube2State object at 0x7f72ada86500>, <environments.cube2.Cube2State object at 0x7f72ad2a1370>, <environments.cube2.Cube2State object at 0x7f72ad2a14b0>, <environments.cube2.Cube2State object at 0x7f72ad2a15f0>, <environments.cube2.Cube2State object at 0x7f72ad2a1730>, <environments.cube2.Cube2State object at 0x7f72ad2a1870>, <environments.cube2.Cube2State object at 0x7f72ad2a19b0>, <environments.cube2.Cube2State object at 0x7f72ad2a1af0>, <environments.cube2.Cube2State object at 0x7f72ad2a1c30>, <environments.cube2.Cube2State object at 0x7f72ad2a1d70>, <environments.cube2.Cube2State object at 0x7f72ad2a1eb0>]",24.158738613128662,811092
<environments.cube2.Cube2State object at 0x7f72ada86640>,"[10, 3, 10, 3, 11, 5, 11, 6, 8, 7, 8, 0]","[<environments.cube2.Cube2State object at 0x7f72ada86640>, <environments.cube2.Cube2State object at 0x7f72ad2a40a0>, <environments.cube2.Cube2State object at 0x7f72ad2a41e0>, <environments.cube2.Cube2State object at 0x7f72ad2a4320>, <environments.cube2.Cube2State object at 0x7f72ad2a4460>, <environments.cube2.Cube2State object at 0x7f72ad2a45a0>, <environments.cube2.Cube2State object at 0x7f72ad2a46e0>, <environments.cube2.Cube2State object at 0x7f72ad2a4820>, <environments.cube2.Cube2State object at 0x7f72ad2a4960>, <environments.cube2.Cube2State object at 0x7f72ad2a4aa0>, <environments.cube2.Cube2State object at 0x7f72ad2a4be0>, <environments.cube2.Cube2State object at 0x7f72ad2a4d20>, <environments.cube2.Cube2State object at 0x7f72ad2a4e60>]",31.906805992126465,1051092
